Gender,Country of Birth,Demographic Group,Value,SAL_NAME_2021,Year,Predicted_Value
F,Australia,45_54,9,Orford (Vic.),2026,4560.866047619047
F,Australia,45_54,362,Ormond,2026,4560.866047619047
F,Australia,45_54,23,Orrvale,2026,4560.866047619047
F,Australia,45_54,15,Osbornes Flat,2026,4560.866047619047
F,Australia,45_54,14,Outtrim,2026,4560.866047619047
F,Australia,45_54,45,Ouyen,2026,4560.866047619047
F,Australia,45_54,18,Ovens,2026,4560.866047619047
F,Australia,45_54,46,Oxley (Vic.),2026,4560.866047619047
F,Australia,45_54,4,Oxley Flats,2026,4560.866047619047
F,Australia,45_54,1900,Pakenham,2026,4560.866047619047
F,Australia,45_54,12,Pakenham South,2026,4560.866047619047
F,Australia,45_54,76,Pakenham Upper,2026,4560.866047619047
F,Australia,45_54,18,Panmure,2026,4560.866047619047
F,Australia,45_54,74,Panton Hill,2026,4560.866047619047
F,Australia,45_54,3,Paradise (Vic.),2026,4560.866047619047
F,Australia,45_54,9,Paradise Beach,2026,4560.866047619047
F,Australia,45_54,7,Paraparap,2026,4560.866047619047
F,Australia,45_54,280,Park Orchards,2026,4560.866047619047
F,Australia,45_54,777,Parkdale,2026,4560.866047619047
F,Australia,45_54,93,Parkville (Vic.),2026,4560.866047619047
F,Australia,45_54,13,Parwan,2026,4560.866047619047
F,Australia,45_54,3,Paschendale,2026,4560.866047619047
F,Australia,45_54,800,Pascoe Vale,2026,4560.866047619047
F,Australia,45_54,665,Pascoe Vale South,2026,4560.866047619047
F,Australia,45_54,6,Pastoria,2026,4560.866047619047
F,Australia,45_54,7,Patchewollock,2026,4560.866047619047
F,Australia,45_54,13,Patho,2026,4560.866047619047
F,Australia,45_54,428,Patterson Lakes,2026,4560.866047619047
F,Australia,45_54,168,Paynesville (Vic.),2026,4560.866047619047
F,Australia,45_54,230,Pearcedale,2026,4560.866047619047
F,Australia,45_54,7,Pearsondale,2026,4560.866047619047
F,Australia,45_54,6,Peechelba,2026,4560.866047619047
F,Australia,45_54,6,Peechelba East,2026,4560.866047619047
F,Australia,45_54,8,Pennyroyal,2026,4560.866047619047
F,Australia,45_54,37,Penshurst (Vic.),2026,4560.866047619047
F,Australia,45_54,6,Pental Island,2026,4560.866047619047
F,Australia,45_54,17,Pentland Hills,2026,4560.866047619047
F,Australia,45_54,4,Percydale,2026,4560.866047619047
F,Australia,45_54,3,Peronne,2026,4560.866047619047
F,Australia,45_54,9,Perry Bridge,2026,4560.866047619047
F,Australia,45_54,18,Peterborough (Vic.),2026,4560.866047619047
F,Australia,45_54,29,Pheasant Creek (Vic.),2026,4560.866047619047
F,Australia,45_54,12,Piangil,2026,4560.866047619047
F,Australia,45_54,10,Picola,2026,4560.866047619047
F,Australia,45_54,10,Pimpinio,2026,4560.866047619047
F,Australia,45_54,13,Pine Lodge (Vic.),2026,4560.866047619047
F,Australia,45_54,10,Pioneer Bay,2026,4560.866047619047
F,Australia,45_54,9,Pipers Creek,2026,4560.866047619047
F,Australia,45_54,3,Pira,2026,4560.866047619047
F,Australia,45_54,4,Piries,2026,4560.866047619047
F,Australia,45_54,5,Pirron Yallock,2026,4560.866047619047
F,Australia,45_54,183,Plenty (Vic.),2026,4560.866047619047
F,Australia,45_54,1598,Point Cook,2026,4560.866047619047
F,Australia,45_54,12,Point Leo,2026,4560.866047619047
F,Australia,45_54,175,Point Lonsdale,2026,4560.866047619047
F,Australia,45_54,8,Pomborneit,2026,4560.866047619047
F,Australia,45_54,3,Pomborneit North,2026,4560.866047619047
F,Australia,45_54,20,Pomonal,2026,4560.866047619047
F,Australia,45_54,6,Pootilla,2026,4560.866047619047
F,Australia,45_54,37,Poowong,2026,4560.866047619047
F,Australia,45_54,3,Poowong East,2026,4560.866047619047
F,Australia,45_54,16,Poowong North,2026,4560.866047619047
F,Australia,45_54,5,Porcupine Ridge,2026,4560.866047619047
F,Australia,45_54,75,Porepunkah,2026,4560.866047619047
F,Australia,45_54,13,Port Albert,2026,4560.866047619047
F,Australia,45_54,22,Port Campbell,2026,4560.866047619047
F,Australia,45_54,187,Port Fairy,2026,4560.866047619047
F,Australia,45_54,7,Port Franklin,2026,4560.866047619047
F,Australia,45_54,960,Port Melbourne,2026,4560.866047619047
F,Australia,45_54,7,Port Welshpool,2026,4560.866047619047
F,Australia,45_54,192,Portarlington,2026,4560.866047619047
F,Australia,45_54,560,Portland (Vic.),2026,4560.866047619047
F,Australia,45_54,38,Portland North,2026,4560.866047619047
F,Australia,45_54,52,Portland West,2026,4560.866047619047
F,Australia,45_54,17,Portsea,2026,4560.866047619047
F,Australia,45_54,8,Pound Creek,2026,4560.866047619047
F,Australia,45_54,13,Powelltown,2026,4560.866047619047
F,Australia,45_54,444,Prahran,2026,4560.866047619047
F,Australia,45_54,3,Pranjip,2026,4560.866047619047
F,Australia,45_54,1620,Preston (Vic.),2026,4560.866047619047
F,Australia,45_54,91,Princes Hill,2026,4560.866047619047
F,Australia,45_54,16,Princetown,2026,4560.866047619047
F,Australia,45_54,23,Puckapunyal,2026,4560.866047619047
F,Australia,45_54,4,Pura Pura,2026,4560.866047619047
F,Australia,45_54,18,Purnim,2026,4560.866047619047
F,Australia,45_54,48,Pyalong,2026,4560.866047619047
F,Australia,45_54,27,Pyramid Hill,2026,4560.866047619047
F,Australia,45_54,11,Quambatook,2026,4560.866047619047
F,Australia,45_54,31,Quantong,2026,4560.866047619047
F,Australia,45_54,161,Quarry Hill,2026,4560.866047619047
F,Australia,45_54,76,Queenscliff (Vic.),2026,4560.866047619047
F,Australia,45_54,19,Raglan (Vic.),2026,4560.866047619047
F,Australia,45_54,26,Rainbow,2026,4560.866047619047
F,Australia,45_54,4,Ranceby,2026,4560.866047619047
F,Australia,45_54,7,Rathscar West,2026,4560.866047619047
F,Australia,45_54,36,Ravenhall,2026,4560.866047619047
F,Australia,45_54,33,Ravenswood (Vic.),2026,4560.866047619047
F,Australia,45_54,4,Ravenswood South,2026,4560.866047619047
F,Australia,45_54,22,Rawson,2026,4560.866047619047
F,Australia,45_54,21,Raymond Island,2026,4560.866047619047
F,Australia,45_54,22,Raywood,2026,4560.866047619047
F,Australia,45_54,255,Red Cliffs,2026,4560.866047619047
F,Australia,45_54,75,Red Hill (Vic.),2026,4560.866047619047
F,Australia,45_54,35,Red Hill South,2026,4560.866047619047
F,Australia,45_54,8,Red Lion,2026,4560.866047619047
F,Australia,45_54,147,Redan,2026,4560.866047619047
F,Australia,45_54,9,Redbank (Vic.),2026,4560.866047619047
F,Australia,45_54,3,Redcastle,2026,4560.866047619047
F,Australia,45_54,10,Redesdale,2026,4560.866047619047
F,Australia,45_54,13,Reedy Creek (Vic.),2026,4560.866047619047
F,Australia,45_54,6,Reefton (Vic.),2026,4560.866047619047
F,Australia,45_54,181,Research,2026,4560.866047619047
F,Australia,45_54,2084,Reservoir (Vic.),2026,4560.866047619047
F,Australia,45_54,3,Rheola,2026,4560.866047619047
F,Australia,45_54,39,Rhyll,2026,4560.866047619047
F,Australia,45_54,4,Rhymney,2026,4560.866047619047
F,Australia,45_54,967,Richmond (Vic.),2026,4560.866047619047
F,Australia,45_54,312,Riddells Creek,2026,4560.866047619047
F,Australia,45_54,701,Ringwood (Vic.),2026,4560.866047619047
F,Australia,45_54,493,Ringwood East,2026,4560.866047619047
F,Australia,45_54,533,Ringwood North,2026,4560.866047619047
F,Australia,45_54,11,Ripplebrook,2026,4560.866047619047
F,Australia,45_54,71,Rippleside,2026,4560.866047619047
F,Australia,45_54,78,Ripponlea,2026,4560.866047619047
F,Australia,45_54,22,Riverside (Vic.),2026,4560.866047619047
F,Australia,45_54,5,Riverslea,2026,4560.866047619047
F,Australia,45_54,72,Robinvale,2026,4560.866047619047
F,Australia,45_54,172,Rochester (Vic.),2026,4560.866047619047
F,Australia,45_54,6,Rochford,2026,4560.866047619047
F,Australia,45_54,54,Rockbank,2026,4560.866047619047
F,Australia,45_54,3,Rocklyn,2026,4560.866047619047
F,Australia,45_54,9,Rokeby (Vic.),2026,4560.866047619047
F,Australia,45_54,17,Rokewood,2026,4560.866047619047
F,Australia,45_54,330,Romsey,2026,4560.866047619047
F,Australia,45_54,423,Rosanna,2026,4560.866047619047
F,Australia,45_54,718,Rosebud,2026,4560.866047619047
F,Australia,45_54,99,Rosedale (Vic.),2026,4560.866047619047
F,Australia,45_54,12,Rosewhite,2026,4560.866047619047
F,Australia,45_54,96,Ross Creek (Vic.),2026,4560.866047619047
F,Australia,45_54,3,Rossbridge,2026,4560.866047619047
F,Australia,45_54,9,Rowsley,2026,4560.866047619047
F,Australia,45_54,1542,Rowville,2026,4560.866047619047
F,Australia,45_54,429,Roxburgh Park,2026,4560.866047619047
F,Australia,45_54,20,Ruby,2026,4560.866047619047
F,Australia,45_54,3,Ruffy,2026,4560.866047619047
F,Australia,45_54,3,Running Creek (Vic.),2026,4560.866047619047
F,Australia,45_54,21,Rupanyup,2026,4560.866047619047
F,Australia,45_54,74,Rushworth,2026,4560.866047619047
F,Australia,45_54,4,Russells Bridge,2026,4560.866047619047
F,Australia,45_54,138,Rutherglen,2026,4560.866047619047
F,Australia,45_54,14,Ryanston,2026,4560.866047619047
F,Australia,45_54,499,Rye,2026,4560.866047619047
F,Australia,45_54,326,Safety Beach (Vic.),2026,4560.866047619047
F,Australia,45_54,3,Sailors Falls,2026,4560.866047619047
F,Australia,45_54,38,Sailors Gully,2026,4560.866047619047
F,Australia,45_54,3,Sailors Hill,2026,4560.866047619047
F,Australia,45_54,796,Sale,2026,4560.866047619047
F,Australia,45_54,4,Samaria,2026,4560.866047619047
F,Australia,45_54,78,San Remo (Vic.),2026,4560.866047619047
F,Australia,45_54,10,Sandford (Vic.),2026,4560.866047619047
F,Australia,45_54,228,Sandhurst,2026,4560.866047619047
F,Australia,45_54,8,Sandon (Vic.),2026,4560.866047619047
F,Australia,45_54,595,Sandringham (Vic.),2026,4560.866047619047
F,Australia,45_54,15,Sandy Creek (Vic.),2026,4560.866047619047
F,Australia,45_54,16,Sandy Point (Vic.),2026,4560.866047619047
F,Australia,45_54,30,Sarsfield,2026,4560.866047619047
F,Australia,45_54,61,Sassafras (Vic.),2026,4560.866047619047
F,Australia,45_54,4,Sawmill Settlement,2026,4560.866047619047
F,Australia,45_54,43,Scarsdale,2026,4560.866047619047
F,Australia,45_54,184,Scoresby,2026,4560.866047619047
F,Australia,45_54,10,Scotchmans Lead,2026,4560.866047619047
F,Australia,45_54,23,Scotsburn,2026,4560.866047619047
F,Australia,45_54,13,Scotts Creek (Vic.),2026,4560.866047619047
F,Australia,45_54,30,Sea Lake,2026,4560.866047619047
F,Australia,45_54,216,Seabrook,2026,4560.866047619047
F,Australia,45_54,839,Seaford (Vic.),2026,4560.866047619047
F,Australia,45_54,111,Seaholme,2026,4560.866047619047
F,Australia,45_54,16,Seaspray,2026,4560.866047619047
F,Australia,45_54,9,Seaton (Vic.),2026,4560.866047619047
F,Australia,45_54,12,Sebastian,2026,4560.866047619047
F,Australia,45_54,501,Sebastopol (Vic.),2026,4560.866047619047
F,Australia,45_54,265,Seddon (Vic.),2026,4560.866047619047
F,Australia,45_54,42,Sedgwick,2026,4560.866047619047
F,Australia,45_54,90,Selby,2026,4560.866047619047
F,Australia,45_54,5,Separation Creek,2026,4560.866047619047
F,Australia,45_54,12,Serpentine (Vic.),2026,4560.866047619047
F,Australia,45_54,5,Serviceton,2026,4560.866047619047
F,Australia,45_54,159,Seville,2026,4560.866047619047
F,Australia,45_54,51,Seville East,2026,4560.866047619047
F,Australia,45_54,348,Seymour (Vic.),2026,4560.866047619047
F,Australia,45_54,10,Shady Creek,2026,4560.866047619047
F,Australia,45_54,3,She Oaks,2026,4560.866047619047
F,Australia,45_54,5,Sheans Creek,2026,4560.866047619047
F,Australia,45_54,31,Shelbourne,2026,4560.866047619047
F,Australia,45_54,18,Shelford,2026,4560.866047619047
F,Australia,45_54,5,Shepherds Flat,2026,4560.866047619047
F,Australia,45_54,1317,Shepparton,2026,4560.866047619047
F,Australia,45_54,65,Shepparton East,2026,4560.866047619047
F,Australia,45_54,67,Shepparton North,2026,4560.866047619047
F,Australia,45_54,24,Sherbrooke,2026,4560.866047619047
F,Australia,45_54,26,Shoreham,2026,4560.866047619047
F,Australia,45_54,81,Silvan,2026,4560.866047619047
F,Australia,45_54,13,Silverleaves,2026,4560.866047619047
F,Australia,45_54,33,Simpson (Vic.),2026,4560.866047619047
F,Australia,45_54,5,Simpsons Creek,2026,4560.866047619047
F,Australia,45_54,3,Simson,2026,4560.866047619047
F,Australia,45_54,11,Skenes Creek,2026,4560.866047619047
F,Australia,45_54,8,Skibo,2026,4560.866047619047
F,Australia,45_54,32,Skipton,2026,4560.866047619047
F,Australia,45_54,410,Skye (Vic.),2026,4560.866047619047
F,Australia,45_54,3,Slaty Creek,2026,4560.866047619047
F,Australia,45_54,13,Smeaton,2026,4560.866047619047
F,Australia,45_54,17,Smiths Beach,2026,4560.866047619047
F,Australia,45_54,25,Smiths Gully,2026,4560.866047619047
F,Australia,45_54,3,Smoko,2026,4560.866047619047
F,Australia,45_54,108,Smythes Creek,2026,4560.866047619047
F,Australia,45_54,85,Smythesdale,2026,4560.866047619047
F,Australia,45_54,42,Snake Valley,2026,4560.866047619047
F,Australia,45_54,155,Soldiers Hill (Vic.),2026,4560.866047619047
F,Australia,45_54,87,Somers,2026,4560.866047619047
F,Australia,45_54,627,Somerville (Vic.),2026,4560.866047619047
F,Australia,45_54,83,Sorrento (Vic.),2026,4560.866047619047
F,Australia,45_54,16,South Dudley,2026,4560.866047619047
F,Australia,45_54,49,South Geelong,2026,4560.866047619047
F,Australia,45_54,97,South Kingsville,2026,4560.866047619047
F,Australia,45_54,510,South Melbourne,2026,4560.866047619047
F,Australia,45_54,1255,South Morang,2026,4560.866047619047
F,Australia,45_54,5,South Purrumbete,2026,4560.866047619047
F,Australia,45_54,717,South Yarra,2026,4560.866047619047
F,Australia,45_54,303,Southbank,2026,4560.866047619047
F,Australia,45_54,8,Southern Cross (Vic.),2026,4560.866047619047
F,Australia,45_54,5,Spargo Creek,2026,4560.866047619047
F,Australia,45_54,3,Speed,2026,4560.866047619047
F,Australia,45_54,169,Spotswood,2026,4560.866047619047
F,Australia,45_54,187,Spring Gully (Vic.),2026,4560.866047619047
F,Australia,45_54,15,Spring Hill (Vic.),2026,4560.866047619047
F,Australia,45_54,4,Springbank,2026,4560.866047619047
F,Australia,45_54,3,Springdallah,2026,4560.866047619047
F,Australia,45_54,24,Springfield (Macedon Ranges - Vic.),2026,4560.866047619047
F,Australia,45_54,28,Springhurst,2026,4560.866047619047
F,Australia,45_54,15,Springmount,2026,4560.866047619047
F,Australia,45_54,136,Springvale (Vic.),2026,4560.866047619047
F,Australia,45_54,114,Springvale South,2026,4560.866047619047
F,Australia,45_54,424,St Albans (Vic.),2026,4560.866047619047
F,Australia,45_54,319,St Albans Park,2026,4560.866047619047
F,Australia,45_54,72,St Andrews (Vic.),2026,4560.866047619047
F,Australia,45_54,71,St Andrews Beach,2026,4560.866047619047
F,Australia,45_54,125,St Arnaud,2026,4560.866047619047
F,Australia,45_54,9,St Arnaud East,2026,4560.866047619047
F,Australia,45_54,3,St Clair (Vic.),2026,4560.866047619047
F,Australia,45_54,4,St Germains,2026,4560.866047619047
F,Australia,45_54,143,St Helena,2026,4560.866047619047
F,Australia,45_54,4,St Helens Plains,2026,4560.866047619047
F,Australia,45_54,6,St James (Vic.),2026,4560.866047619047
F,Australia,45_54,800,St Kilda (Vic.),2026,4560.866047619047
F,Australia,45_54,488,St Kilda East,2026,4560.866047619047
F,Australia,45_54,160,St Kilda West,2026,4560.866047619047
F,Australia,45_54,198,St Leonards (Vic.),2026,4560.866047619047
F,Australia,45_54,4,Staceys Bridge,2026,4560.866047619047
F,Australia,45_54,28,Staghorn Flat,2026,4560.866047619047
F,Australia,45_54,41,Stanhope (Vic.),2026,4560.866047619047
F,Australia,45_54,18,Stanley (Vic.),2026,4560.866047619047
F,Australia,45_54,6,Staughton Vale,2026,4560.866047619047
F,Australia,45_54,320,Stawell,2026,4560.866047619047
F,Australia,45_54,17,Steels Creek,2026,4560.866047619047
F,Australia,45_54,9,Steiglitz (Vic.),2026,4560.866047619047
F,Australia,45_54,3,Stewarton (Vic.),2026,4560.866047619047
F,Australia,45_54,5,Stockdale,2026,4560.866047619047
F,Australia,45_54,6,Stockyard Hill,2026,4560.866047619047
F,Australia,45_54,6,Stonehaven,2026,4560.866047619047
F,Australia,45_54,11,Stony Creek (South Gippsland - Vic.),2026,4560.866047619047
F,Australia,45_54,4,Stonyford,2026,4560.866047619047
F,Australia,45_54,14,Stradbroke,2026,4560.866047619047
F,Australia,45_54,7,Strangways,2026,4560.866047619047
F,Australia,45_54,144,Stratford (Vic.),2026,4560.866047619047
F,Australia,45_54,15,Strath Creek,2026,4560.866047619047
F,Australia,45_54,12,Strathallan,2026,4560.866047619047
F,Australia,45_54,19,Strathbogie,2026,4560.866047619047
F,Australia,45_54,346,Strathdale,2026,4560.866047619047
F,Australia,45_54,10,Strathdownie,2026,4560.866047619047
F,Australia,45_54,9,Strathewen,2026,4560.866047619047
F,Australia,45_54,396,Strathfieldsaye,2026,4560.866047619047
F,Australia,45_54,10,Strathkellar,2026,4560.866047619047
F,Australia,45_54,42,Strathmerton,2026,4560.866047619047
F,Australia,45_54,569,Strathmore (Vic.),2026,4560.866047619047
F,Australia,45_54,58,Strathmore Heights,2026,4560.866047619047
F,Australia,45_54,59,Strathtulloh,2026,4560.866047619047
F,Australia,45_54,7,Streatham,2026,4560.866047619047
F,Australia,45_54,5,Strzelecki (Vic.),2026,4560.866047619047
F,Australia,45_54,7,Stuart Mill,2026,4560.866047619047
F,Australia,45_54,3,Sugarloaf (Vic.),2026,4560.866047619047
F,Australia,45_54,18,Sugarloaf Creek,2026,4560.866047619047
F,Australia,45_54,20,Sulky,2026,4560.866047619047
F,Australia,45_54,2108,Sunbury,2026,4560.866047619047
F,Australia,45_54,21,Sunday Creek,2026,4560.866047619047
F,Australia,45_54,14,Sunderland Bay,2026,4560.866047619047
F,Australia,45_54,19,Sunset Strip (Vic.),2026,4560.866047619047
F,Australia,45_54,242,Sunshine (Vic.),2026,4560.866047619047
F,Australia,45_54,141,Sunshine North,2026,4560.866047619047
F,Australia,45_54,366,Sunshine West,2026,4560.866047619047
F,Australia,45_54,42,Surf Beach (Vic.),2026,4560.866047619047
F,Australia,45_54,728,Surrey Hills,2026,4560.866047619047
F,Australia,45_54,5,Sutherlands Creek,2026,4560.866047619047
F,Australia,45_54,7,Sutton Grange,2026,4560.866047619047
F,Australia,45_54,8,Swan Bay (Vic.),2026,4560.866047619047
F,Australia,45_54,475,Swan Hill,2026,4560.866047619047
F,Australia,45_54,8,Swan Marsh,2026,4560.866047619047
F,Australia,45_54,34,Swan Reach (Vic.),2026,4560.866047619047
F,Australia,45_54,7,Swanpool,2026,4560.866047619047
F,Australia,45_54,7,Swifts Creek,2026,4560.866047619047
F,Australia,45_54,394,Sydenham (Vic.),2026,4560.866047619047
F,Australia,45_54,9,Tabilk,2026,4560.866047619047
F,Australia,45_54,18,Taggerty,2026,4560.866047619047
F,Australia,45_54,5,Tahara,2026,4560.866047619047
F,Australia,45_54,25,Talbot (Vic.),2026,4560.866047619047
F,Australia,45_54,14,Talgarno,2026,4560.866047619047
F,Australia,45_54,5,Tallandoon,2026,4560.866047619047
F,Australia,45_54,64,Tallangatta,2026,4560.866047619047
F,Australia,45_54,3,Tallangatta East,2026,4560.866047619047
F,Australia,45_54,3,Tallangatta South,2026,4560.866047619047
F,Australia,45_54,16,Tallangatta Valley,2026,4560.866047619047
F,Australia,45_54,53,Tallarook,2026,4560.866047619047
F,Australia,45_54,24,Tallygaroopna,2026,4560.866047619047
F,Australia,45_54,21,Tambo Upper,2026,4560.866047619047
F,Australia,45_54,9,Taminick,2026,4560.866047619047
F,Australia,45_54,6,Tamleugh,2026,4560.866047619047
F,Australia,45_54,6,Tandarook,2026,4560.866047619047
F,Australia,45_54,5,Tandarra,2026,4560.866047619047
F,Australia,45_54,38,Tangambalanga,2026,4560.866047619047
F,Australia,45_54,38,Tanjil South,2026,4560.866047619047
F,Australia,45_54,35,Taradale (Vic.),2026,4560.866047619047
F,Australia,45_54,11,Tarnagulla,2026,4560.866047619047
F,Australia,45_54,639,Tarneit,2026,4560.866047619047
F,Australia,45_54,3,Tarnook,2026,4560.866047619047
F,Australia,45_54,4,Tarra Valley,2026,4560.866047619047
F,Australia,45_54,3,Tarranyurk,2026,4560.866047619047
F,Australia,45_54,6,Tarraville,2026,4560.866047619047
F,Australia,45_54,8,Tarrawarra,2026,4560.866047619047
F,Australia,45_54,33,Tarrawingee,2026,4560.866047619047
F,Australia,45_54,12,Tarrengower,2026,4560.866047619047
F,Australia,45_54,14,Tarrington,2026,4560.866047619047
F,Australia,45_54,5,Tarrone,2026,4560.866047619047
F,Australia,45_54,25,Tarwin Lower,2026,4560.866047619047
F,Australia,45_54,18,Tatong,2026,4560.866047619047
F,Australia,45_54,248,Tatura,2026,4560.866047619047
F,Australia,45_54,6,Tatura East,2026,4560.866047619047
F,Australia,45_54,7,Tatyoon,2026,4560.866047619047
F,Australia,45_54,35,Tawonga,2026,4560.866047619047
F,Australia,45_54,52,Tawonga South,2026,4560.866047619047
F,Australia,45_54,584,Taylors Hill,2026,4560.866047619047
F,Australia,45_54,791,Taylors Lakes,2026,4560.866047619047
F,Australia,45_54,4,Teal Point,2026,4560.866047619047
F,Australia,45_54,122,Tecoma,2026,4560.866047619047
F,Australia,45_54,134,Teesdale (Vic.),2026,4560.866047619047
F,Australia,45_54,5,Telangatuk East,2026,4560.866047619047
F,Australia,45_54,581,Templestowe,2026,4560.866047619047
F,Australia,45_54,582,Templestowe Lower,2026,4560.866047619047
F,Australia,45_54,4,Tempy,2026,4560.866047619047
F,Australia,45_54,10,Tenby Point,2026,4560.866047619047
F,Australia,45_54,3,Tennyson (Vic.),2026,4560.866047619047
F,Australia,45_54,117,Terang,2026,4560.866047619047
F,Australia,45_54,3,Terip Terip,2026,4560.866047619047
F,Australia,45_54,5,Terrappee,2026,4560.866047619047
F,Australia,45_54,11,Tesbury,2026,4560.866047619047
F,Australia,45_54,5,Tetoora Road,2026,4560.866047619047
F,Australia,45_54,278,The Basin (Vic.),2026,4560.866047619047
F,Australia,45_54,9,The Gurdies,2026,4560.866047619047
F,Australia,45_54,3,The Heart,2026,4560.866047619047
F,Australia,45_54,4,The Honeysuckles,2026,4560.866047619047
F,Australia,45_54,62,The Patch,2026,4560.866047619047
F,Australia,45_54,4,The Sisters,2026,4560.866047619047
F,Australia,45_54,440,Thomastown,2026,4560.866047619047
F,Australia,45_54,66,Thomson (Greater Geelong - Vic.),2026,4560.866047619047
F,Australia,45_54,8,Thoona,2026,4560.866047619047
F,Australia,45_54,1040,Thornbury,2026,4560.866047619047
F,Australia,45_54,31,Thornhill Park,2026,4560.866047619047
F,Australia,45_54,12,Thornton (Vic.),2026,4560.866047619047
F,Australia,45_54,23,Thorpdale,2026,4560.866047619047
F,Australia,45_54,3,Thowgla Valley,2026,4560.866047619047
F,Australia,45_54,7,Three Bridges,2026,4560.866047619047
F,Australia,45_54,66,Timboon,2026,4560.866047619047
F,Australia,45_54,3,Timboon West,2026,4560.866047619047
F,Australia,45_54,6,Timmering,2026,4560.866047619047
F,Australia,45_54,3,Timor (Vic.),2026,4560.866047619047
F,Australia,45_54,17,Tinamba,2026,4560.866047619047
F,Australia,45_54,5,Tintaldra,2026,4560.866047619047
F,Australia,45_54,9,Tol Tol,2026,4560.866047619047
F,Australia,45_54,33,Tolmie,2026,4560.866047619047
F,Australia,45_54,103,Tongala,2026,4560.866047619047
F,Australia,45_54,4,Tongio,2026,4560.866047619047
F,Australia,45_54,18,Tonimbuk,2026,4560.866047619047
F,Australia,45_54,20,Tooborac,2026,4560.866047619047
F,Australia,45_54,55,Toolamba,2026,4560.866047619047
F,Australia,45_54,10,Toolamba West,2026,4560.866047619047
F,Australia,45_54,26,Toolangi,2026,4560.866047619047
F,Australia,45_54,55,Toolern Vale,2026,4560.866047619047
F,Australia,45_54,12,Toolleen,2026,4560.866047619047
F,Australia,45_54,3,Toolondo,2026,4560.866047619047
F,Australia,45_54,4,Toolong,2026,4560.866047619047
F,Australia,45_54,61,Toongabbie (Vic.),2026,4560.866047619047
F,Australia,45_54,32,Toora (Vic.),2026,4560.866047619047
F,Australia,45_54,7,Toora North,2026,4560.866047619047
F,Australia,45_54,80,Tooradin,2026,4560.866047619047
F,Australia,45_54,497,Toorak,2026,4560.866047619047
F,Australia,45_54,32,Toorloo Arm,2026,4560.866047619047
F,Australia,45_54,180,Tootgarook,2026,4560.866047619047
F,Australia,45_54,1076,Torquay (Vic.),2026,4560.866047619047
F,Australia,45_54,13,Torrumbarry,2026,4560.866047619047
F,Australia,45_54,9,Torwood,2026,4560.866047619047
F,Australia,45_54,9,Tower Hill,2026,4560.866047619047
F,Australia,45_54,7,Towong,2026,4560.866047619047
F,Australia,45_54,233,Trafalgar (Vic.),2026,4560.866047619047
F,Australia,45_54,26,Trafalgar East,2026,4560.866047619047
F,Australia,45_54,22,Trafalgar South,2026,4560.866047619047
F,Australia,45_54,8,Tragowel,2026,4560.866047619047
F,Australia,45_54,1314,Traralgon,2026,4560.866047619047
F,Australia,45_54,140,Traralgon East,2026,4560.866047619047
F,Australia,45_54,40,Traralgon South,2026,4560.866047619047
F,Australia,45_54,46,Travancore,2026,4560.866047619047
F,Australia,45_54,11,Trawalla,2026,4560.866047619047
F,Australia,45_54,5,Trawool,2026,4560.866047619047
F,Australia,45_54,7,Tremont,2026,4560.866047619047
F,Australia,45_54,68,Trentham,2026,4560.866047619047
F,Australia,45_54,12,Trentham East,2026,4560.866047619047
F,Australia,45_54,12,Tresco,2026,4560.866047619047
F,Australia,45_54,10,Tresco West,2026,4560.866047619047
F,Australia,45_54,3,Trida,2026,4560.866047619047
F,Australia,45_54,210,Truganina,2026,4560.866047619047
F,Australia,45_54,21,Tuerong,2026,4560.866047619047
F,Australia,45_54,238,Tullamarine,2026,4560.866047619047
F,Australia,45_54,20,Tungamah,2026,4560.866047619047
F,Australia,45_54,5,Turriff,2026,4560.866047619047
F,Australia,45_54,6,Turtons Creek,2026,4560.866047619047
F,Australia,45_54,5,Tutye,2026,4560.866047619047
F,Australia,45_54,8,Tyaak,2026,4560.866047619047
F,Australia,45_54,206,Tyabb,2026,4560.866047619047
F,Australia,45_54,51,Tyers,2026,4560.866047619047
F,Australia,45_54,31,Tylden,2026,4560.866047619047
F,Australia,45_54,23,Tynong,2026,4560.866047619047
F,Australia,45_54,33,Tynong North,2026,4560.866047619047
F,Australia,45_54,9,Tyntynder,2026,4560.866047619047
F,Australia,45_54,22,Tyntynder South,2026,4560.866047619047
F,Australia,45_54,18,Tyrendarra,2026,4560.866047619047
F,Australia,45_54,4,Tyrendarra East,2026,4560.866047619047
F,Australia,45_54,3,Ullswater,2026,4560.866047619047
F,Australia,45_54,4,Ultima,2026,4560.866047619047
F,Australia,45_54,27,Undera,2026,4560.866047619047
F,Australia,45_54,10,Underbool,2026,4560.866047619047
F,Australia,45_54,6,Upotipotpon,2026,4560.866047619047
F,Australia,45_54,181,Upper Ferntree Gully,2026,4560.866047619047
F,Australia,45_54,6,Upper Gundowring,2026,4560.866047619047
F,Australia,45_54,9,Upper Lurg,2026,4560.866047619047
F,Australia,45_54,26,Upper Plenty,2026,4560.866047619047
F,Australia,45_54,3,Upper Ryans Creek,2026,4560.866047619047
F,Australia,45_54,428,Upwey,2026,4560.866047619047
F,Australia,45_54,8,Valencia Creek,2026,4560.866047619047
F,Australia,45_54,7,Vaughan,2026,4560.866047619047
